CustomerID,Name,Gender,Age,Country,AnnualIncome,PurchaseCount
3113,Shawna Green,Female,56,Kyrgyz Republic,40955,58
3114,Ashley Valentine,Male,21,Barbados,130674,10
3115,Gary Salazar,Male,30,Sudan,123533,10
3116,Debra Jackson,Male,66,Jersey,101845,39
3117,Joe Martinez,Female,77,Namibia,136925,28
3118,Nicole Barron,Female,19,Germany,89590,30
3119,Jennifer Griffin,Female,77,Pitcairn Islands,147775,37
3120,Joseph Lane,Female,22,American Samoa,86471,67
3121,Vanessa Morris,Female,61,Albania,130476,43
3122,Courtney Baker,Male,44,Zimbabwe,108314,79
3123,Bradley Hansen,Male,49,Liberia,142579,85
3124,Mary Moss,Female,38,Equatorial Guinea,63298,52
3125,Blake Bonilla,Male,25,United Kingdom,83108,56
3126,Adam Robinson,Male,55,Reunion,133864,76
3127,Chelsea Garcia,Male,25,Switzerland,68924,68
3128,Kevin Rose,Female,67,Palau,36709,9
3129,Paige Collins,Female,20,Benin,29726,92
3130,Christian Wagner,Male,71,Turkey,80824,23
3131,Colleen Cox,Male,61,Macedonia,60542,63
3132,Shawna Palmer,Male,78,Montenegro,40245,61
3133,Chelsea Ramirez,Female,75,Solomon Islands,54753,40
3134,Eric Kane,Female,20,Georgia,99788,44
3135,Bridget Walter,Male,39,Moldova,41316,86
3136,Cynthia Shannon,Female,23,Rwanda,122907,24
3137,Allen Stanley,Male,19,Greece,104698,51
3138,Derek Mcintosh,Male,40,Qatar,35960,58
3139,Jeffrey Hernandez,Female,61,French Polynesia,50791,90
3140,Katie Brown,Female,19,Denmark,127766,94
3141,Brent Wong,Female,55,Sudan,45216,33
3142,Jenny Carter,Male,34,Oman,52467,16
3143,Kirk Moreno,Female,52,Cambodia,84427,22
3144,Jeffrey Maldonado DDS,Male,51,South Georgia and the South Sandwich Islands,132470,57
3145,Colleen Brown,Male,40,Mongolia,82047,62
3146,Derek Jones,Female,47,Maldives,93290,82
3147,Darrell Oliver,Female,69,Lao People's Democratic Republic,67014,71
3148,Jenna Garcia,Male,25,Isle of Man,24078,90
3149,Sherry Adams,Female,39,Namibia,98389,72
3150,Richard Bailey,Male,61,Micronesia,70519,70
3151,Kyle Gross,Non-Binary,75,Montenegro,24042,30
3152,Jonathan Graves,Male,53,Croatia,69052,23
3153,Eric Knox,Female,22,Tonga,34389,32
3154,Ethan Jones,Male,30,Togo,115961,86
3155,Steven Thomas,Male,46,Isle of Man,88111,57
3156,John Cook,Female,48,Guatemala,125058,9
3157,Dennis Jones,Male,64,Bulgaria,113715,31
3158,Sarah Wheeler,Male,74,Nauru,70733,71
3159,Lauren Freeman,Female,72,Equatorial Guinea,54754,9
3160,Brian Fuentes,Female,33,Fiji,38624,13
3161,Wanda Conley,Female,59,Zimbabwe,105886,58
3162,Carol Thomas,Female,79,Latvia,46681,3
3163,Eric Fitzgerald,Female,47,Seychelles,109524,35
3164,Nicholas Fritz,Female,74,Brazil,101006,97
3165,John Diaz,Male,72,Isle of Man,44704,21
3166,Harold Mckinney,Male,33,Taiwan,124272,64
3167,Patricia Vincent,Female,29,Saint Martin,114913,95
3168,Linda Rodriguez,Male,34,Benin,114108,52
3169,Monica Smith,Female,33,Niger,143731,34
3170,Selena Hopkins,Female,29,South Africa,27493,96
3171,Jonathan Sanchez,Male,25,Saint Helena,89639,35
3172,Valerie Howard,Male,37,Malawi,120380,15
3173,Cheryl Blevins,Female,20,Uzbekistan,74383,96
3174,Tracie Wiley,Female,33,Cambodia,22994,6
3175,Stephanie Cole,Male,47,Lebanon,89280,85
3176,Kelsey Baker,Male,62,Cook Islands,67234,97
3177,Stacy Myers,Female,40,Sri Lanka,67291,32
3178,Xavier Parker,Female,45,Georgia,148674,52
3179,Joseph Cooper,Male,68,Sudan,112868,83
3180,Jessica Gibson,Female,57,Martinique,25594,97
3181,Rebecca Roberts,Female,71,Belize,125835,28
3182,Kathryn Jennings,Female,22,Croatia,27371,95
3183,Chris Levy,Male,37,United Arab Emirates,67315,85
3184,Mary Torres,Male,57,Sierra Leone,103564,98
3185,Robert Smith,Male,73,Saint Kitts and Nevis,147251,64
3186,Douglas Watkins,Female,61,Singapore,121448,79
3187,Eric Jordan,Male,18,Barbados,99526,78
3188,April King,Female,74,Argentina,132387,19
3189,Douglas Trevino,Female,47,Eritrea,36626,15
3190,Patricia Moore,Male,38,Grenada,106005,6
3191,Devin Ferrell,Male,37,Aruba,126258,73
3192,Kevin Miller,Female,23,Cape Verde,125573,84
3193,John Gomez,Female,39,Guinea,27130,98
3194,Mandy Henderson,Female,35,Singapore,26828,38
3195,Annette Green,Male,25,Moldova,77514,26
3196,Eric Elliott,Male,56,Panama,127148,82
3197,Erica Lane,Male,49,New Caledonia,132524,92
3198,Christina Taylor,Female,50,Iraq,124635,51
3199,Elizabeth Miller,Non-Binary,70,Cyprus,72664,73
3200,Lori Gardner,Female,33,Poland,131701,96
3201,Shawn Kim,Female,29,Cocos (Keeling) Islands,37883,53
3202,Jeremy Edwards,Female,55,Bangladesh,63059,56
3203,Michelle Mcdonald,Male,69,Lao People's Democratic Republic,104078,59
3204,Jason Jenkins,Male,51,Uganda,62932,70
3205,Justin Bernard,Male,78,French Polynesia,149900,78
3206,Peter Gilbert,Female,31,Croatia,81269,92
3207,David Hunt,Female,53,Turkmenistan,139850,58
3208,Joshua Cunningham,Male,50,Slovenia,95986,88
3209,Pedro Long,Female,40,Somalia,105959,13
3210,Aaron Aguirre,Female,67,Saint Lucia,22035,43
3211,Julia Brown,Female,62,Guyana,129767,76
3212,Ronald Santos,Male,19,Kazakhstan,60745,51
3213,Brent Roberts,Male,58,Equatorial Guinea,37241,19
3214,Mr. Antonio Yang,Female,38,Mali,72975,21
3215,Nancy Brown,Male,19,Serbia,43154,91
3216,Charles Yang,Non-Binary,44,Turkmenistan,45625,83
3217,Danny Lowe PhD,Female,74,Swaziland,64950,24
3218,Eric Hays,Male,26,Dominican Republic,118602,26
3219,John Watts,Male,18,Guadeloupe,76396,45
3220,Aaron Munoz,Male,28,Tunisia,119227,28
3221,Brent Harris,Male,20,Uruguay,138920,82
3222,Ross Wallace,Male,69,Canada,33331,29
3223,Bryan Sullivan,Female,79,Italy,83927,17
3224,Dr. Sarah Payne,Female,40,Malta,106226,68
3225,Melanie Villarreal,Male,43,Bahamas,104719,44
3226,Jessica Fields,Male,21,Iraq,83014,61
3227,Robert Sandoval,Female,35,Tokelau,59346,93
3228,Patrick Payne,Female,72,Faroe Islands,90411,68
3229,Dylan Contreras,Female,23,Mauritius,74478,74
3230,Katherine Contreras,Male,52,Jordan,32254,25
3231,Michael Rodriguez,Female,39,Argentina,75734,95
3232,Jeffery Johnson,Female,60,Samoa,48621,67
3233,Justin Smith,Male,32,Japan,136490,2
3234,Matthew Barry,Male,39,Kiribati,96441,89
3235,Amanda Meadows,Male,77,Congo,66121,49
3236,Julie Sharp,Non-Binary,54,Myanmar,147386,70
3237,William Howard,Female,69,Mayotte,101418,26
3238,Kathy Bailey,Female,59,Cyprus,80197,72
3239,Jeanette Brown,Male,29,Saint Barthelemy,104577,99
3240,Heather Ball,Female,64,El Salvador,114634,27
3241,Mike Buchanan,Female,66,Uganda,138034,89
3242,Phillip Turner,Male,59,French Southern Territories,62431,18
3243,Thomas Brewer,Male,55,Venezuela,137637,54
3244,John Hopkins,Female,35,Mauritania,119245,1
3245,Tammy Rowe,Female,62,Macao,120211,61
3246,Beverly Nguyen,Female,52,Congo,24837,3
3247,Hannah Williamson,Female,47,Mayotte,131984,68
3248,Andrew Christian,Female,41,Gabon,110025,41
3249,Brent Rodriguez,Female,59,Christmas Island,103163,37
3250,Karen Wolf,Female,47,Ghana,91232,51
3251,Dr. Morgan Young,Female,31,South Georgia and the South Sandwich Islands,68994,15
3252,Carrie Stafford,Female,23,Denmark,99079,8
3253,Jennifer Brown,Non-Binary,20,Hong Kong,32615,38
3254,Ashley Bradford,Male,33,Uruguay,21466,83
3255,Phillip Obrien,Male,24,South Georgia and the South Sandwich Islands,50771,56
3256,Tammy Morris,Male,69,United States of America,138645,47
3257,Jamie Zhang,Male,31,Niue,103886,90
3258,Christina King,Female,26,Thailand,85911,10
3259,Dustin Harris,Female,32,French Southern Territories,118566,78
3260,Robert Stokes,Male,38,Iraq,40746,49
3261,Kevin Soto,Female,52,United States Virgin Islands,108422,41
3262,Christina Patrick,Male,19,Burundi,129884,83
3263,Heather Russell,Female,44,Mauritania,80739,30
3264,Andrea Lopez,Female,19,Australia,128440,5
3265,Susan May,Female,52,Greenland,118187,95
3266,Ronnie Hudson MD,Female,35,Grenada,93369,71
3267,Luke Hansen,Female,31,Austria,21893,83
3268,Austin Patterson,Female,37,Kiribati,50573,31
3269,Benjamin Miller,Female,35,Suriname,116907,52
3270,Elizabeth Wilson,Female,27,Kenya,60874,88
3271,Kyle Rivera,Male,42,Vanuatu,97362,98
3272,Todd Nielsen,Male,19,Falkland Islands (Malvinas),119956,23
3273,Michael Jones,Male,42,Romania,107460,48
3274,Tracy Jones,Male,78,Australia,147021,40
3275,Sarah Frederick,Female,71,India,138580,6
3276,Jennifer Brown,Female,50,Guyana,53367,38
3277,Ashley Ruiz,Male,53,Kiribati,41199,41
3278,Deborah Johnson,Female,48,Nicaragua,136600,27
3279,Dean Cook,Male,31,Grenada,111404,75
3280,Brenda Payne,Male,18,Guinea,94328,69
3281,Tammy Alvarado,Male,63,Belgium,77724,57
3282,Cynthia Jones,Female,33,Haiti,106133,17
3283,Sue Warner,Male,71,Indonesia,56405,71
3284,Amanda Zavala,Female,63,Cayman Islands,118232,91
3285,Linda Salazar,Male,78,Costa Rica,128659,47
3286,Juan Potts,Male,69,Monaco,35989,79
3287,Andrew Johnson,Male,20,Cocos (Keeling) Islands,48931,13
3288,Marie Reynolds,Female,52,Saint Lucia,29290,11
3289,Samuel Mata,Male,58,Sweden,58367,90
3290,Anthony Ayala,Female,23,Algeria,141136,86
3291,Kimberly Dalton,Female,42,Nauru,99878,92
3292,Nancy Tran,Female,30,Antigua and Barbuda,110477,24
3293,Ralph Dominguez,Male,70,Mauritania,99481,93
3294,Jeffery Taylor,Female,51,Vietnam,96298,73
3295,Steven Haas,Female,25,Grenada,146299,4
3296,Cory Kim,Female,38,United Arab Emirates,50133,46
3297,David Chapman,Male,51,Seychelles,132616,18
3298,Paul Beasley,Male,21,Greece,125686,43
3299,Laura Ritter,Male,42,Botswana,47052,80
3300,Nathan Hess,Female,32,Armenia,127286,33
3301,Cameron White,Male,21,Lithuania,105489,93
3302,Gregory Rios,Male,62,Niue,60475,10
3303,Eduardo Obrien,Male,77,Reunion,102666,73
3304,Bryan Jones,Female,29,Georgia,116622,59
3305,Joshua Simpson,Female,49,Saint Martin,77656,31
3306,Heather Herman,Male,49,Antarctica (the territory South of 60 deg S),24633,28
3307,Micheal Pugh,Male,45,Papua New Guinea,37304,60
3308,Eileen Valdez,Female,30,Nepal,127573,3
3309,Debra Wolfe,Female,48,Bosnia and Herzegovina,117820,55
3310,Amy Mccullough,Female,31,Tuvalu,66546,14
3311,Lisa Ramirez,Female,37,Djibouti,27008,58
3312,Chad Daugherty,Male,35,Bolivia,68291,89
3313,Patrick Clark,Female,46,Zambia,47405,15
3314,Robert Thomas,Male,77,Belize,137069,2
3315,Melissa Santos,Male,23,Bolivia,56386,24
3316,Brian Porter,Female,49,Kyrgyz Republic,110909,78
3317,Donald Cruz,Male,46,Slovakia (Slovak Republic),40827,64
3318,Angela Ramirez,Female,60,Macedonia,53040,71
3319,Kathleen Roy,Female,79,Wallis and Futuna,80354,24
3320,Andrew Harris,Female,19,Iceland,98543,27
3321,Jeffrey Williams,Male,77,Bhutan,38157,37
3322,Joshua Bailey,Female,40,Nepal,117693,94
3323,Lee Barry,Female,36,Poland,55315,91
3324,Susan Patrick,Male,48,Andorra,55932,39
3325,Nicole Peterson,Non-Binary,68,Cambodia,41164,63
3326,Jessica Patterson,Male,22,Greenland,34414,79
3327,Nancy Brown,Male,36,Sri Lanka,147597,26
3328,James Griffith,Male,51,French Polynesia,34327,65
3329,Shannon Hurley,Male,27,Romania,133880,4
3330,Kenneth Carroll,Male,42,Western Sahara,20946,29
3331,Carla James,Male,19,Kenya,34693,1
3332,Tammy Anderson,Female,79,Pitcairn Islands,47241,50
3333,Robert Tapia,Male,28,Iceland,135194,86
3334,David Daniels,Female,67,Austria,115790,11
3335,James Gilbert,Female,78,Poland,35540,74
3336,Matthew Patton,Male,48,Reunion,92255,59
3337,Lisa Martinez,Female,73,Christmas Island,84757,62
3338,Erica Baker,Male,32,Chile,61203,81
3339,Joel Gonzales,Male,26,Norfolk Island,45081,36
3340,Vincent Castillo,Male,40,Anguilla,81861,56
3341,Claudia Brown,Female,36,Iraq,31350,90
3342,Destiny Bishop,Male,26,Saint Barthelemy,75512,21
3343,Austin White,Female,52,Nicaragua,76809,13
3344,Desiree Booth,Male,38,Heard Island and McDonald Islands,121894,9
3345,Mark Thomas,Male,26,Uruguay,117557,11
3346,Amber Wilson,Female,45,Djibouti,62832,75
3347,Michael Valencia,Female,79,Germany,48369,70
3348,Amanda Love,Male,63,Svalbard & Jan Mayen Islands,51728,1
3349,Miguel Green,Female,68,Uruguay,37576,70
3350,Michael Mathews,Non-Binary,24,Venezuela,49001,77
3351,Nathan Burke,Male,33,Ethiopia,147625,86
3352,Billy Wallace,Female,33,Qatar,103384,56
3353,Cynthia Nguyen,Male,77,Wallis and Futuna,20390,31
3354,Rodney Perry,Male,50,Belize,107535,86
3355,Sherri Thomas,Female,21,Pitcairn Islands,65436,37
3356,Richard Rogers,Female,21,Christmas Island,31569,47
3357,Matthew Ruiz,Male,56,Afghanistan,33029,91
3358,Lisa Martin,Male,57,Uganda,42490,78
3359,Timothy Buck,Female,34,Belize,65875,47
3360,Lee Morton,Male,54,Papua New Guinea,143552,69
3361,Priscilla Romero,Female,56,Burkina Faso,120864,58
3362,Hailey Lewis,Female,77,Cocos (Keeling) Islands,25867,36
3363,Amanda Barber,Male,69,Kazakhstan,100820,32
3364,Zachary Miller,Male,46,United Arab Emirates,119515,98
3365,Timothy Walker,Female,69,Germany,29121,64
3366,Laura Kelley,Male,53,Slovenia,21539,71
3367,Nicholas Abbott,Female,77,South Africa,111024,42
3368,Amber Kennedy,Male,55,United Arab Emirates,37027,48
3369,Jessica Adams,Female,56,Monaco,147402,74
3370,Eileen Sanchez,Male,67,Guinea-Bissau,94229,81
3371,Randall Cox,Non-Binary,54,Tunisia,28921,30
3372,Paul Wilson,Female,69,Bahamas,70435,21
3373,Nicholas Beard,Female,79,Algeria,142368,60
3374,Harold Wagner,Male,78,Cayman Islands,30310,13
3375,Martha Jacobs,Female,52,Tokelau,83965,1
3376,Jason Hudson,Male,24,Israel,142033,65
3377,Beth Medina,Male,44,Senegal,131048,33
3378,Jennifer Richards,Female,45,Sudan,116444,38
3379,David Mitchell,Male,39,Reunion,89922,25
3380,Brad Fisher,Male,31,Uruguay,117799,26
3381,Ms. Mackenzie Barton,Female,24,Australia,113948,77
3382,Sherri Smith,Female,54,Belgium,102839,59
3383,Dennis Spencer,Male,78,Ghana,32242,92
3384,Natalie Martinez,Female,39,Bouvet Island (Bouvetoya),137027,33
3385,Jeffrey Vaughn,Female,22,Guadeloupe,132561,41
3386,Brandi Camacho DVM,Male,79,Croatia,28947,30
3387,Heather Morales,Female,72,Tokelau,132250,57
3388,Michelle Wilson,Male,19,Saint Helena,91466,49
3389,Stephanie Vargas,Female,79,Venezuela,123706,48
3390,Wendy Williams,Male,44,Cocos (Keeling) Islands,140351,72
3391,Heather Cole,Female,38,United States of America,144749,49
3392,Jerry Davenport,Male,71,Turkey,81816,47
3393,John Taylor,Male,55,Guatemala,68785,56
3394,Ralph Hendricks,Male,32,South Georgia and the South Sandwich Islands,139963,65
3395,Angela Huang,Male,38,Palau,20507,12
3396,Jacqueline Banks,Male,27,Poland,86972,69
3397,Jeffrey Romero,Male,40,Poland,47151,88
3398,Theresa Davis,Female,75,Myanmar,31618,6
3399,Glenn Elliott,Male,73,Eritrea,94286,89
3400,Lauren Anthony,Female,56,Kazakhstan,36122,65
3401,Frank Flores,Male,22,Norfolk Island,27354,25
3402,Charles Cervantes,Male,18,Tuvalu,129598,1
3403,Virginia Clark,Female,30,Nicaragua,50979,32
3404,Laura Gilbert,Male,38,Guadeloupe,106436,3
3405,Dustin Wilson,Female,43,Antigua and Barbuda,99376,49
3406,Jeffrey Mcclure,Male,67,Kazakhstan,72774,19
3407,Thomas Zhang,Male,62,Finland,122703,60
3408,Tammy Estrada,Female,38,Aruba,25037,29
3409,Daniel Roberson,Female,70,Zimbabwe,48633,50
3410,Alyssa Orr,Female,35,Syrian Arab Republic,44495,2
3411,Kimberly Lloyd,Female,54,Lithuania,84550,73
3412,Ronnie Johnson,Male,62,Bolivia,101384,56
3413,Tom Duncan,Male,49,Serbia,56483,17
3414,Kelly Guerra,Female,53,Kenya,133181,60
3415,Brian Mccarthy,Female,34,Romania,93373,36
3416,Jill Reynolds,Male,52,Comoros,54069,61
3417,Sean Kaiser,Male,66,Tanzania,27370,17
3418,Audrey Gomez,Male,77,Bulgaria,139873,49
3419,Ricky Luna,Non-Binary,28,Kyrgyz Republic,136843,76
3420,Jonathon Hill,Male,38,Nauru,91947,60
3421,Kayla Waters,Male,69,Mayotte,59133,20
3422,Emily Middleton,Male,72,Australia,116035,50
3423,Timothy Bauer,Male,70,Venezuela,115761,3
3424,Ryan Guerrero,Male,43,Guinea,133753,43
3425,Amanda Walters,Male,79,Russian Federation,20692,57
3426,Chad Bennett,Female,21,Samoa,48926,50
3427,Megan Baker,Male,51,Namibia,119782,68
3428,Robert Gross,Female,69,Peru,124700,81
3429,Craig Liu,Male,65,Haiti,93984,50
3430,Shannon Curry,Female,77,Norway,63390,37
3431,Austin Grant,Male,35,Antarctica (the territory South of 60 deg S),69593,46
3432,Christopher Barnes,Female,57,United States Minor Outlying Islands,95609,42
3433,James Silva,Female,52,Djibouti,120950,15
3434,Kari Sandoval,Male,58,Papua New Guinea,25209,33
3435,Eric Hall,Male,46,Sao Tome and Principe,146700,80
3436,John Robles,Male,69,Switzerland,26533,11
3437,Howard Castillo,Female,46,Bahrain,106597,20
3438,Brian Ibarra,Female,55,Australia,27211,24
3439,Donna Montes,Male,59,Algeria,29927,64
3440,Matthew Wilson,Female,38,India,97463,80
3441,Francis Wilson,Male,59,France,137333,94
3442,Michele Ayala,Male,30,Philippines,44594,98
3443,Dr. John Jenkins,Non-Binary,66,Niger,94852,65
3444,Earl Romero,Male,58,Cuba,97713,88
3445,Rachel Brown,Male,34,Gabon,96382,88
3446,Deborah Stewart,Female,73,Sierra Leone,27933,73
3447,Jeremy Ross,Female,26,Saint Helena,123780,86
3448,Debra Chandler,Female,58,American Samoa,132157,76
3449,Robert Parker,Female,18,Costa Rica,60696,17
3450,Kenneth Jackson,Male,19,Portugal,85449,89
3451,Mario Gould,Female,77,Ukraine,87616,92
3452,Erin Jacobs,Male,65,Morocco,26089,61
3453,Nathan Lang,Female,46,British Indian Ocean Territory (Chagos Archipelago),76548,15
3454,Michael Barr,Male,50,Afghanistan,46123,94
3455,Kristen Pena,Male,27,Fiji,27797,51
3456,Heidi Gonzalez,Female,67,Guernsey,70013,27
3457,Joseph Heath,Female,75,Brunei Darussalam,28346,86
3458,Robert Lozano,Female,77,Wallis and Futuna,105414,74
3459,Daniel Quinn,Male,57,Antigua and Barbuda,53672,61
3460,Amanda Smith,Male,38,Turkey,37653,58
3461,Ashley Sanders,Male,45,Croatia,69556,31
3462,Mr. Eric Hall,Male,28,Japan,143723,91
3463,Danielle Nelson,Female,72,Aruba,128278,12
3464,Richard Rios,Female,51,Macedonia,46140,46
3465,Patrick Nelson,Non-Binary,25,New Caledonia,21184,31
3466,Benjamin Bowen,Male,76,Qatar,143626,32
3467,Jennifer Smith,Female,39,Senegal,54493,32
3468,Lisa Hernandez,Male,25,Finland,64148,99
3469,Rebecca Lee,Male,66,Bahrain,44846,53
3470,Emily Morris,Male,32,Barbados,131361,61
3471,Allison Hill,Male,34,Mauritania,42195,46
3472,Dennis Douglas,Male,77,French Southern Territories,25606,85
3473,Eddie Davis,Female,40,Nigeria,23956,74
3474,Kristina Webb,Female,41,New Zealand,36555,80
3475,Kim Sanchez,Female,62,United States of America,110385,7
3476,Jonathan Long,Female,36,Bhutan,38690,4
3477,Joshua Rodriguez,Female,22,Zimbabwe,78502,91
3478,William Sanders,Non-Binary,49,Cyprus,144586,52
3479,Jacob Hart,Female,61,Palau,68849,89
3480,Evelyn Pacheco,Male,18,Guadeloupe,46347,31
3481,Anna Jackson,Female,40,Turkmenistan,118725,75
3482,Katherine Wright,Female,54,New Zealand,123844,84
3483,Luis Wells,Male,25,New Zealand,111321,36
3484,Lacey Hall,Female,30,Uganda,69056,54
3485,Darlene Collins,Male,25,China,83851,54
3486,Chris Morris,Male,74,Mauritius,118234,17
3487,Jennifer Smith,Female,40,Guinea-Bissau,101502,75
3488,Nicole Norton,Male,60,Guatemala,116633,30
3489,Emily Pearson,Female,18,Senegal,101418,99
3490,Michael Robertson,Female,62,Sao Tome and Principe,90211,22
3491,Wendy Miller,Non-Binary,68,Ecuador,61850,43
3492,Michael Bennett,Male,41,United States of America,98545,27
3493,Carla Goodman,Female,52,Holy See (Vatican City State),47843,37
3494,Jeffrey Stanton,Male,41,Poland,82320,46
3495,Jeff Jackson,Female,34,Mongolia,49793,35
3496,Katelyn Curry,Female,22,Guam,59516,4
3497,Jennifer Phillips,Female,37,Cameroon,124407,80
3498,Edward Weeks,Male,38,Aruba,149045,80
3499,Kelly Gilbert,Female,57,Guyana,37857,85
3500,Matthew Thomas,Male,75,Iceland,39627,26
3501,Christine Mendez,Non-Binary,48,Barbados,81822,19
3502,Kelly King,Male,63,Antigua and Barbuda,104101,81
3503,Timothy Ho,Male,53,Bahamas,111561,45
3504,Sarah Taylor,Female,28,Ireland,72248,26
3505,Sandra Smith,Male,69,Libyan Arab Jamahiriya,75798,22
3506,Chris Jones,Male,32,Mongolia,113368,58
3507,Emily Lopez,Male,36,Wallis and Futuna,64116,63
3508,Kimberly Rivera,Female,24,Montserrat,95318,28
3509,John Moore,Male,68,American Samoa,124186,65
3510,Justin Perez,Female,45,Norway,147119,44
3511,Tanya Hill,Male,68,Andorra,107902,43
3512,Shawna Silva,Male,60,Indonesia,48557,37
3513,Marcus Powell,Female,75,Montenegro,91334,66
3514,Joshua Hopkins,Female,22,Japan,95163,17
3515,Christian Cross,Male,22,Western Sahara,126719,40
3516,Dennis Garcia,Male,47,United States Minor Outlying Islands,143099,38
3517,Laurie Miranda,Female,71,United States of America,98002,85
3518,Raymond Vargas,Male,49,Sweden,62614,61
3519,Robert Savage,Male,25,Mayotte,32720,9
3520,Kara Jackson,Female,27,Bahamas,77608,77
3521,Virginia Davis,Female,55,Barbados,127449,75
3522,Brianna Martin,Male,64,Mauritius,122828,61
3523,Erica Huang,Female,49,Iceland,146613,80
3524,Jorge Gonzales,Male,65,Saint Barthelemy,92095,16
3525,Erin Mason,Female,45,Kazakhstan,125924,2
3526,Justin Bennett,Female,34,Lesotho,104694,72
3527,John Collins,Male,48,Estonia,116452,43
3528,Kerry Ware,Male,25,Aruba,107593,42
3529,Tina Dougherty,Male,57,Slovakia (Slovak Republic),55892,77
3530,Michelle Larsen,Male,42,Qatar,126975,57
